permno,ticker,cik,business_name
88260,PXLW,1040161,Pixelworks Inc
88263,OTIX,1105982,"Otix Global, Inc."
88278,CETC,1099290,Ableauctions Com Inc
88283,RBI,828747,Drug Screening Systems Inc
88285,FNCX,725876,Gateway Industries Inc /Ca/
88287,DLA,1101396,Delta Apparel Inc
88307,MVC,1099941,Mevc Draper Fisher Jurveston Fund I Inc
88321,OCNW,1108185,Accelerated Networks Inc
88330,CKSW,1105841,Clicksoftware Technologies Ltd
88332,CPST,1009759,Capstone Turbine Corp
88336,MSLI,1031516,Merus Labs International Inc.
88340,EXFO,1116284,Exfo Electro Optical Engineering Inc
88359,IGOI,1075656,Mobility Electronics Inc
88367,PCBK,1084717,Pacific Continental Corp
88368,PMBC,1109546,Pacific Mercantile Bancorp
88370,QBAK,758938,Qualstar Corp
88371,REDF,1103783,Rediff Com India Ltd
88372,UONEK,1041657,Radio One Inc
88409,MERR,826683,"Merriman Holdings, Inc"
88427,CAMT,1109138,Camtek Ltd
88432,DCGN,1022974,Decode Genetics Inc
88457,NEI,1110903,Network Engines Inc
88462,PTIE,1069530,Pain Therapeutics Inc
88466,SMTX,1108320,Smtc Corp
88468,SPRT,1104855,Support Com Inc
88471,PRPO,1043961,Transgenomic Inc
88475,VASC,1030206,Vascular Solutions Inc
88482,MSII,1024022,Media Sciences International Inc
88485,EVC,1109116,Entravision Communications Corp
88488,MKH,1120913,Market 2000 Holdrs Trust
88494,TCL,1116134,Tata Communications Ltd
88497,PIOI,1044435,Active Power Inc
88507,CGEN,1119774,Compugen Ltd
88510,CPKI,789356,California Pizza Kitchen Inc
88511,CRIS,1108205,Curis Inc
88518,APPS,317788,Seahawk Capital Corp
88526,CRNT,1119769,Ceragon Networks Ltd
88532,ISPH,1040416,Inspire Pharmaceuticals Inc
88534,ISSC,836690,Innovative Solutions & Support Inc
88535,ISTA,930553,Ista Pharmaceuticals Inc
88542,LTRX,1114925,Lantronix Inc
88546,MNDO,1119083,Mind Cti Ltd
88554,PIII,845072,Peco Ii Inc
88564,RTIX,1100441,Regeneration Technologies Inc
88572,MBVX,1109196,"Mabvax Therapeutics Holdings, Inc."
88574,TSYS,726561,Telecommunications Systems Inc
88575,TUNE,1108058,Microtune Inc
88580,VIRL,1050776,Virage Logic Corp
88581,VITA,913756,Orthovita Inc
88595,PSO,938323,Multiple Result Found
88596,PNS,1004608,Pinnacle Data Systems Inc
88612,UMC,1033767,Multiple Result Found
88620,VRML,926617,Ciphergen Biosystems Inc
88626,DRRX,1082038,Durect Corp
88635,MBRG,914138,Middleburg Financial Corp
88645,SPIL,1111759,Siliconware Precision Industries Co Ltd
88653,VTAL,912888,Vital Images Inc
88659,ASX,1010787,American States Financial Corp
88673,BRFS,1122491,Perdigao Sa
88681,WW,1103126,"Watson Wyatt Worldwide, Inc."
88683,WIT,1123799,Multiple Result Found
88725,CRXL,1126136,Crucell Nv
88727,ENWV,1118941,Endwave Corp
88729,HYGS,1119985,Hydrogenics Corp
88739,OPLK,1022225,Oplink Communications Inc
88740,ARLZ,1660719,Aralez Pharmaceuticals Inc.
88746,INV,1098482,"Innovaro, Inc."
88779,ICAD,749660,Multiple Result Found
88784,ADLR,1076167,Adolor Corp
88786,AFOP,1122342,Alliance Fiber Optic Products Inc
88788,IRCP,1128005,Irsa Propiedades Comerciales Sa/Adr
88791,BCON,1103345,Beacon Power Corp
88792,BKMU,1123270,Bank Mutual Corp
88795,HTCH,772897,Hutchinson Technology Inc
88799,ESLR,947397,Evergreen Solar Inc
88801,GORX,1098315,"Geopharma, Inc."
88806,UNTK,826773,"Unitek Global Services, Inc."
88807,INSG,1022652,Inseego Corp.
88810,RIGL,1034842,Rigel Pharmaceuticals Inc
88820,PGC,1050743,Peapack Gladstone Financial Corp
88828,ACAP,1118148,American Physicians Capital Inc
88836,GNVC,934473,Genvec Inc
88839,HBIO,1123494,Harvard Bioscience Inc
88850,LIME,1065860,Lime Energy Co.
88857,YORW,108985,York Water Co
88869,EQU,1492832,Equal Energy Ltd.
88872,EKH,1129492,Europe 2001 Holdrs Trust
88891,IFSB,846472,Independence Federal Savings Bank
88892,ICH,1001871,Investors Capital Holdings Ltd
88895,MPX,1129155,Marine Products Corp
18124,KPFS,1740303,"Pepper Food Service Co., Ltd."
88905,ATRS,1016169,Multiple Result Found
88912,IBCP,39311,Independent Bank Corp /Mi/
88926,ERB,1095858,B2Bstores Com Inc
88943,CTZN,1127442,Multiple Result Found
88945,GMXR,1127342,Gmx Resources Inc
88963,DGICA,800457,Donegal Group Inc
88976,FSCI,1034669,Fisher Communications Inc
88979,MROE,745456,Multiple Result Found
88987,GLPW,1136294,Multiple Result Found
88988,IDT,1005731,Idt Corp
88994,RVP,946563,Retractable Technologies Inc
88995,SAY,1106056,Satyam Computer Services Ltd
89008,PNX,1129633,Phoenix Companies Inc/De
18314,PHCF,1729089,"Puhui Wealth Investment Management Co., Ltd."
89022,GLBZ,890066,Glen Burnie Bancorp
89025,IMOS,1133478,Chipmos Technologies Bermuda Ltd
89029,MOSY,890394,"Mosys, Inc."
89030,REVU,1113668,Princeton Review Inc
89038,EVBN,842518,Evans Bancorp Inc
89040,MDTH,1139463,Medcath Corp
89044,PDFS,1120914,Pdf Solutions Inc
89048,AIQ,817135,"Alliance Healthcare Services, Inc"
89049,BFZ,1137391,Blackrock California Municipal Income Trust
89050,BFK,1137393,Blackrock Municipal Income Trust
89052,BNJ,1137440,Blackrock New Jersey Municipal Income Trust
89053,BNY,1137390,Blackrock New York Municipal Income Trust
89063,KFS,1072627,Kingsway Financial Services Inc
89099,FALC,922521,Falconstor Software Inc
89100,FBMI,778972,Multiple Result Found
89102,GCFB,1048620,Multiple Result Found
89103,GLAD,1143513,Gladstone Capital Corp
89109,MFNC,36506,Multiple Result Found
89141,PLPC,80035,Preformed Line Products Co
89142,SURW,1571508,Multiple Result Found
89143,TOFC,1072847,Tower Financial Corp
89148,RPC,838879,Radient Pharmaceuticals Corp
89150,ATE,1158838,Advantest Corp
89452,QTWW,1166380,"Quantum Fuel Systems Technologies Worldwide, Inc."
89156,NJ,1158967,Nidec Corp
89167,CCRN,1141103,Cross Country Healthcare Inc
89168,CHFN,1478726,Charter Financial Corp
89169,DCTH,872912,Multiple Result Found
89170,GIVN,1126140,Given Imaging Ltd
89174,ODSY,1129623,Odyssey Healthcare Inc
89175,ONCY,1129928,Oncolytics Biotech Inc
89182,BPK,1159040,Blackrock Municipal 2018 Term Trust
89183,BLH,1159039,Blackrock New York Municipal 2018 Term Trust
89184,BJZ,1159038,Blackrock California Municipal 2018 Term Trust
89191,JHX,1159152,James Hardie Industries Plc
89192,MTE,1160262,Mahanagar Telephone Nigam Ltd
89198,VE,1160110,Veolia Environnement
89202,SBFG,767405,"Sb Financial Group, Inc."
89208,LAVA,1065034,Magma Design Automation Inc
89210,MCGC,1141299,Mcg Capital Corp
89211,PWOD,716605,Penns Woods Bancorp Inc
89218,AQQ,1121783,American Spectrum Realty Inc
89225,HBE,1099918,Integcom Corp
89238,LYG,1160106,Multiple Result Found
89246,ACH,1161611,Aluminum Corp Of China Ltd
89252,FVE,1159281,Five Star Senior Living Inc.
89254,TMM,1163560,Grupo Tmm Sab
89256,NMR,1163653,Nomura Holdings Inc
89262,WNEB,1157647,Westfield Financial Inc
89268,CCBD,1014133,Community Central Bank Corp
89270,FCCY,1141807,1St Constitution Bancorp
89277,NWBO,1072379,Northwest Biotherapeutics Inc
89278,SCMF,1159427,Southern Community Financial Corp
89284,BCH,1161125,Bank Of Chile
89289,SSI,6885,Stage Stores Inc
89292,STEL,1036070,Stellarone Corp
89295,BHD,1165216,Blackrock Strategic Bond Trust
89312,SRLS,1156295,Seracare Life Sciences Inc
89313,ZGEN,1129425,Zymogenetics Inc
89317,TCI,733590,Transcontinental Realty Investors Inc
89321,EPAX,1162315,Ambassadors Group Inc
89329,CQB,101063,Chiquita Brands International Inc
89332,DDE,1162556,Dover Downs Gaming & Entertainment Inc
89333,KEI,54991,Keithley Instruments Inc
89335,DCM,1166141,Ntt Docomo Inc
89348,WEA,1163792,Western Asset Premier Bond Fund
89349,TNP,1166663,Tsakos Energy Navigation Ltd
89356,TRMD,1655891,Torm Plc
89358,BHV,1169034,Blackrock Virginia Municipal Bond Trust
89359,BLJ,1169031,Blackrock New Jersey Municipal Bond Trust
89363,BIE,1169028,Blackrock Florida Municipal Bond Trust
89364,BZM,1169029,Blackrock Maryland Municipal Bond Trust
89366,JLI,1436326,Jesup & Lamont Inc
89367,XJT,1144331,Expressjet Holdings Inc
89371,PMU,1056512,Multiple Result Found
89386,CKEC,799088,Carmike Cinemas Inc
89387,CPSI,1169445,Computer Programs & Systems Inc
89407,TVL,102138,Multiple Result Found
89411,ELOX,1035354,"Eloxx Pharmaceuticals, Inc."
89413,BGFV,1156388,Big 5 Sporting Goods Corp
89416,HOFT,1077688,Multiple Result Found
89419,PACR,1091735,Pacer International Inc/Tn
89424,SVBI,868271,Severn Bancorp Inc
89425,WTBA,1166928,West Bancorporation Inc
89440,NBBC,714530,Newbridge Bancorp
89443,WHG,1165002,Westwood Holdings Group Inc
89445,BDSI,1103021,Biodelivery Sciences International Inc
89449,KIRK,1056285,Kirklands Inc
18127,QTT,1733298,Multiple Result Found
89456,LYTS,763532,Lsi Industries Inc
89459,BLE,1176194,Blackrock Municipal Income Trust Ii
89460,BFY,1176197,Blackrock New York Municipal Income Trust Ii
89461,BCL,1176196,Blackrock California Municipal Income Trust Ii
89471,LF,1138951,Leapfrog Enterprises Inc
89476,IIH,1107287,Internet Infrastructure Holdrssm Trust
89477,IAH,1107286,Internet Architecture Holdrssm Trust
89484,MCBF,1169769,Monarch Community Bancorp Inc
89505,PRAN,1131343,Multiple Result Found
89507,SOQ,1177470,Sonde Resources Corp.
89510,KNM,1191141,Multiple Result Found
89524,CLFC,1174820,Multiple Result Found
89529,JAXB,1071264,Jacksonville Bancorp Inc /Fl/
89530,TAYC,1025536,Taylor Capital Group Inc
89531,TONE,1170605,Multiple Result Found
89534,BYM,1181187,Blackrock Municipal Income Trust Iii
89535,BCK,1181027,Blackrock California Municipal Income Trust Iii
89537,BSE,1181024,Blackrock New York Municipal Income Trust Iii
89538,BAF,1181026,Blackrock Florida Municipal Income Trust Iii
13787,RC,1527590,Multiple Result Found
89546,NGS,1084991,Natural Gas Services Group Inc
89549,OFI,1101020,Overhill Farms Inc
89567,COSI,1171014,Cosi Inc
89571,OTIV,1021604,On Track Innovations Ltd
89573,PKBK,1315399,"Parke Bancorp, Inc."
89578,SOMH,1189396,Somerset Hills Bancorp
89581,CHA,1191255,Multiple Result Found
89597,FSI,1069394,Flexible Solutions International Inc
89609,MGCD,815093,Mgc Diagnostics Corp
89612,BOFL,1082368,Citizens Bancshares Of Southwest Florida Inc
89615,CLBH,1127160,Carolina Bank Holdings Inc
89620,OLCB,1096654,Ohio Legacy Corp
89642,BBNK,1304740,Bridge Capital Holdings
89643,FCCO,932781,First Community Corp /Sc/
89647,BHS,1202157,Brookfield Homes Corp
89651,LGN,1066138,Lodgian Inc
89655,NVEC,724910,Premis Corp
89659,LOJN,355777,Lojack Corp
89678,ACTI,1183941,Actividentity Corp
89687,BPP,1213169,Blackrock Preferred Opportunity Trust
89698,HSON,1210708,"Hudson Global, Inc."
89699,MPAC,1191857,Mod Pac Corp
89704,IHG,858446,Bass Public Limited Co
89705,IAX,813634,International Absorbents Inc
89709,PSY,1215664,Preferred Income Strategies Fund Inc
89715,IPSU,831327,Imperial Sugar Co /New/
89728,CUK,1125259,Carnival Plc
89738,MBTF,1118237,Mbt Financial Corp
89740,CJBK,1172353,Central Jersey Bancorp
89741,OPHC,1288855,"Optimumbank Holdings, Inc."
89756,MARK,1368365,"Remark Holdings, Inc."
89758,NBTF,908837,Nb&T Financial Group Inc
89761,ATC,1157758,"Atc Ventures Group, Inc."
89770,MSPD,1224370,Mindspeed Technologies Inc
89777,BLW,1233681,Blackrock Ltd Duration Income Trust
89787,PSW,1229876,Preferred Income Strategies Fund Ii Inc
89793,DTSI,1226308,Digital Theater Systems Inc
89796,IPAS,1053374,Ipass Inc
89799,MNRK,1364856,"Monarch Financial Holdings, Inc."
89801,PRWT,1102287,Premierwest Bancorp
89802,BRD,938113,Brigus Gold Corp.
89809,FTF,1233087,Franklin Templeton Strategic Income Trust
89815,RAE,1084876,Multiple Result Found
89817,TI,948642,Telecom Italia S P A
89820,ATBC,1087790,Atlantic Bancgroup Inc
89823,GOOD,1234006,Gladstone Commercial Corp
89825,STBK,1358697,"Sterling Banks, Inc."
89828,UVSP,102212,Univest Corp Of Pennsylvania
89832,FCFL,1082564,First Community Bank Corp Of America
89839,BKK,1181250,Blackrock Municipal 2020 Term Trust
89840,BFO,1181249,Blackrock Florida Municipal 2022 Term Trust
89849,JRN,1232241,Multiple Result Found
89854,SHG,1263043,Shinhan Financial Group Co Ltd
89856,WF,1264136,Woori Bank
89857,MXC,66418,Mexco Energy Corp
89860,MBRK,1161924,"Middlebrook Pharmaceuticals, Inc."
89873,RPFG,1243800,Rainier Pacific Financial Group Inc
89875,ANIP,1023024,Ani Pharmaceuticals Inc
89877,FMD,1262279,First Marblehead Corp
89879,FRA,1259708,Floating Rate Income Strategies Fund Inc
89881,NRO,1261166,Neuberger Berman Real Estate Securities Income Fund Inc
89882,MAV,1258943,Pioneer Municipal Advantage Trust
89885,TIV,22551,Tri Valley Corp
89888,LPHI,49534,Life Partners Holdings Inc
89889,CIDM,1173204,Cinedigm Corp.
89891,BVX,719135,Bovie Medical Corp
89892,EFR,1258623,Eaton Vance Senior Floating Rate Fund
89898,OMEX,798528,Odyssey Marine Exploration Inc
89913,MRLN,1260968,Marlin Business Services Corp
89919,PNCL,1166291,Pinnacle Airlines Corp
89920,QLTY,922863,Quality Distribution Inc
89921,OXSQ,1259429,Oxford Square Capital Corp.
89924,XPRT,1192305,Lecg Corp
89925,DZSI,1101680,Dasan Zhone Solutions Inc
89932,KNOL,1096788,Knology Inc
89934,MIGP,1050690,Mercer Insurance Group Inc
89935,MEIP,1262104,"Mei Pharma, Inc."
89942,GBLI,1494904,Global Indemnity Ltd
89944,WZEN,1266467,Webzen Inc
89948,CKX,352955,Calcasieu Real Estate & Oil Co Inc
89951,CGR,1173924,Multiple Result Found
90846,RMX,1317405,"Ready Mix, Inc."
89973,UTI,1261654,Universal Technical Institute Inc
89989,KSP,1330562,K Sea Transportation Partners L P
90006,BKOR,1398006,"Oak Ridge Financial Services, Inc."
90007,CHEV,1528843,Multiple Result Found
90013,PRPX,1263074,Portec Rail Products Inc
90020,AACC,1264707,Asset Acceptance Capital Corp
90024,BKRS,1171032,Bakers Footwear Group Inc
90025,ANSV,1131517,"Anesiva, Inc."
90028,DIET,1094058,Ediets Com Inc
90031,GTXI,1260990,Gtx Inc/Tn
90034,ENTN,866830,Entorian Technologies Inc
90049,DDD,1319344,Scolr Pharma Inc
90053,TIK,96885,Tel Instrument Electronics Corp
90057,WIW,1267902,Western Asset Claymore Us Treasury Inflation Pro S
90058,GIW,709942,Wilber Corp
90061,ATL,1028277,Atlatsa Resources Corp
90062,BDT,1277350,Blackrock Strategic Dividend Achievers Trust
90064,LSE,1057689,"Caplease, Inc."
90068,MFD,1276469,Macquarie First Trust Global Infrastr Dividend & I
90069,MGN,66649,Mines Management Inc
90076,SMI,1267482,Semiconductor Manufacturing International Corp
90077,COHN,1270436,Sunset Financial Resources Inc
90078,TNS,1268671,Tns Inc
90079,ANDS,1128495,Anadys Pharmaceuticals Inc
90080,CSBK,1592329,Clifton Bancorp Inc.
90081,CUTR,1162461,Cutera Inc
90082,CVCY,1127371,Central Valey Community Bancorp
90083,DDIC,1104252,Ddi Corp
90084,DSTI,1262200,Daystar Technologies Inc
90085,SMPL,1412109,"Simplicity Bancorp, Inc."
90087,LTON,1270532,Linktone Ltd
90088,MCHX,1224133,Marchex Inc
90098,CYCC,1130166,"Cyclacel Pharmaceuticals, Inc."
90099,ZILG,319450,Zilog Inc
90101,SVRA,1160308,Multiple Result Found
90105,ETO,1281926,Eaton Vance Tax Advantaged Global Dividend Opportu
90126,CYTK,1061983,Cytokinetics Inc
90127,GMTN,1277475,Gander Mountain Co
90129,INTX,1095277,Intersections Inc
90136,SMTB,747345,Multiple Result Found
90161,GLU,1282957,Gabelli Global Utility & Income Trust
90163,GGR,896726,Multiple Result Found
90170,OGEN,1174940,Oragenics Inc
90176,EGT,1004673,Entertainment Gaming Asia Inc.
90179,ANGO,1275187,Angiodynamics Inc
90183,CRTX,1145404,Cornerstone Therapeutics Inc
90187,NILE,1091171,Blue Nile Inc
90192,RJET,1159154,Republic Airways Holdings Inc
90194,SP,1059262,Sp Plus Corp
90196,XIDE,813781,Exide Technologies
90202,EFT,1288992,Eaton Vance Floating-Rate Income Trust
90204,END,1112412,Multiple Result Found
90207,AWSM,1274032,"Cool Holdings, Inc."
90209,JTX,1283552,Jackson Hewitt Tax Service Inc
90216,SSE,1137046,Southern Connecticut Bancorp Inc
90218,VCGH,1172852,Vcg Holding Corp
90221,BOCH,702513,Bank Of Commerce Holdings
90223,DRAD,707388,Digirad Corp
90228,LBTYB,1570585,Liberty Global Plc
90231,MBRX,1053221,Metabasis Therapeutics Inc
90232,MFLX,830916,Multi Fineline Electronix Inc
90238,SNMX,1123979,Senomyx Inc
90241,WCAA,1282398,Wca Waste Corp
90242,XRTX,1284823,Xyratex Ltd
90250,FRB,1269143,Floating Rate Income Strategies Fund Ii Inc
90266,LPL,1290109,"Lg Display Co., Ltd."
90273,AFFM,1282543,Affirmative Insurance Holdings Inc
90274,ANCX,1176316,Access National Corp
90279,CORV,1036141,Correvio Pharma Corp.
90282,KZ,1285137,Kongzhong Corp
90286,MSSR,1288741,Mccormick & Schmicks Seafood Restaurants Inc.
90288,NURO,749148,Neurometrix Inc
90290,PFWD,1050180,Phase Forward Inc
90292,QCCO,1289505,"Qc Holdings, Inc."
90298,TOPS,1296484,Top Ships Inc.
90299,VLTR,1050550,Volterra Semiconductor Corp
90302,BGT,1287480,Blackrock Global Inflation Protected Securities Tr
90313,CAAS,1157762,China Automotive Systems Inc
90314,CVGI,1290900,"Commercial Vehicle Group, Inc."
90316,ELOS,1291361,Syneron Medical Ltd.
90317,TAMB,1099980,Tamalpais Bancorp
90325,STXS,1053270,Stereotaxis Inc
90329,NEN,746514,New England Realty Associates Limited Partnership
90331,SOCB,1083689,Southcoast Financial Corp
90335,ALY,3982,Allis Chalmers Energy Inc.
90337,BBI,1085734,Blockbuster Inc
90338,CPL,1300482,Cpfl Energy Inc
90351,PRS,1170593,Primus Guaranty Ltd
90359,HEOP,921547,Heritage Oaks Bancorp
90363,NSTC,1089638,Ness Technologies Inc
90366,STON,1286131,Stonemor Partners Lp
90371,BBW,1113809,Build A Bear Workshop Inc
90381,ANSW,1283073,Answers Corp
90382,HTX,1293257,Hutchison Telecommunications International Ltd
90387,RTW,1211351,"Rtw Retailwinds, Inc."
90397,YMI,1178347,Ym Biosciences Inc
90399,ACFC,1404296,Atlantic Coast Financial Corp
90400,ADES,1515156,"Advanced Emissions Solutions, Inc."
90404,CLMS,1299033,Multiple Result Found
90411,LOCM,1259550,Local Corp
90412,JRJC,1297830,China Finance Online Co. Ltd
90415,LONG,1290903,"Elong, Inc."
90416,NVSL,1493552,Naugatuck Valley Financial Corp
90417,PBBI,1652106,"Pb Bancorp, Inc."
90421,SIFI,1500213,"Si Financial Group, Inc."
90425,TPGI,1283709,Thomas Properties Group Inc
90430,FENC,1211583,Fennec Pharmaceuticals Inc.
90432,ITCB,1740410,Itau Corpbanca S.A./Adr
90438,IWA,1120462,Iowa Telecommunications Services Inc
90447,SPRO,1289863,Multiple Result Found
90456,OHAI,1297704,Oha Investment Corp
90464,SPOK,1289945,"Spok Holdings, Inc"
90466,ZIPR,1142512,Ziprealty Inc
90467,ABBC,1397533,"Abington Bancorp, Inc./Pa"
90469,ARBX,1136655,Arbinet Corp
90470,ATLO,1132651,Ames National Corp
90471,BCAR,1365997,Bank Of The Carolinas Corp
90476,CHCI,1299969,"Comstock Holding Companies, Inc."
90478,CSCD,864559,Cascade Microtech Inc
90482,HOME,1413440,"Home Federal Bancorp, Inc."
90483,NCTY,1296774,The9 Ltd
90484,NINE,1285735,Ninetowns Internet Technology Group Co Ltd
90486,ORNG,932372,Orange 21 Inc.
90487,OSHC,1444397,Ocean Shore Holding Co.
90488,TEAR,1299139,Tearlab Corp
90489,LEDR,1298978,"Market Leader, Inc."
90490,TBBK,1258754,Bancorp Inc
90491,WOLF,1294538,"Great Wolf Resorts, Inc."
90492,WRES,892986,Warren Resources Inc
90493,AEA,1299704,"Advance America, Cash Advance Centers, Inc."
90495,BGR,1306550,Blackrock Energy & Resources Trust
90496,BXC,1301787,Bluelinx Holdings Inc.
90498,TSRE,1299901,"Trade Street Residential, Inc."
90502,GSX,1086319,Gasco Energy Inc
90503,IBI,1250189,Interline Brands Inc
90506,SOHO,1301236,Sotherly Hotels Inc.
90508,NLP,1278384,Nts Realty Holdings Lp
90515,SMA,1292055,Symmetry Medical Inc.
90517,SVA,1084201,Sinovac Biotech Ltd
84343,EBOD,1027454,Renewable Energy Trade Board Corp
90522,DVF,1303649,"Diversified Income Strategies Portfolio, Inc."
90534,CZNC,810958,Citizens & Northern Corp
90536,GFIG,1292426,Gfi Group Inc.
90538,JRCC,1297720,Multiple Result Found
90539,PTE,1076682,"Polarityte, Inc."
90540,NATL,1301106,National Interstate Corp
90542,EYPT,1314102,"Eyepoint Pharmaceuticals, Inc."
90543,SBX,1267201,"Seabright Holdings, Inc."
90544,SMMF,811808,Summit Financial Group Inc
90548,ARC,1305168,American Reprographics Co
90556,FSNN,1071411,"Fusion Connect, Inc."
90560,MBR,1289701,"Mercantile Bancorp, Inc."
90561,NASB,1059131,Nasb Financial Inc
90562,TAP,24545,Multiple Result Found
90568,MNTX,1302028,"Manitex International, Inc."
90588,CSHB,1070523,Community Shores Bank Corp
90590,EBTC,1018399,Enterprise Bancorp Inc /Ma/
90595,GRVY,1313310,"Gravity Co., Ltd."
90598,KUTV,1294435,"Hurray! Holding Co., Ltd."
90599,ICGN,902622,Icagen Inc
90604,MTEM,1183765,Threshold Pharmaceuticals Inc
90608,INUV,829323,"Inuvo, Inc."
90614,MEA,1048685,Multiple Result Found
90626,RGN,707511,Multiple Result Found
18054,SFET,1725332,Safe-T Group Ltd.
90635,CMFB,1098813,Commercefirst Bancorp Inc
90636,KFFB,1297341,Multiple Result Found
90637,PBIP,1578776,"Prudential Bancorp, Inc."
90638,RCNI,1041858,Rcn Corp /De/
90639,SHMR,1317362,Shamir Optical Industry Ltd.
90640,DCAR,1086745,Paramount Services Corp
90648,ETB,1308927,Eaton Vance Tax-Managed Buywrite Income Fund
90656,TBV,1168556,Tiens Biotech Group Usa Inc
90659,XNN,1289550,"Xenonics Holdings, Inc."
90662,BFSB,1310313,"Brooklyn Federal Bancorp, Inc."
90665,FFCO,1486058,Fedfirst Financial Corp
90666,FFNM,1128227,Alpena Bancshares Inc
90670,NCOC,1089575,Multiple Result Found
90672,RAIL,1320854,Fca Acquisition Corp.
90674,AEZ,1120916,Multiple Result Found
90678,CFW,1253710,Multiple Result Found
90679,JVA,1007019,Coffee Holding Co Inc
90681,DNE,1092839,Dune Energy Inc
90687,HDY,937136,Hyperdynamics Corp
90690,PZZ,1063561,Prospect Medical Holdings Inc
90695,TRX,1173643,Tan Range Exploration Corp
90696,TSTC,817129,Telestone Technologies Corp
90697,TYY,1319869,Tortoise Energy Capital Corp
90698,TLP,1319229,Transmontaigne Partners L.P.
90700,XRM,1287151,Xerium Technologies Inc
90704,CNTF,1667415,China Techfaith Wireless Communication Technology
90705,OPTC,275858,Optelecom Inc
90706,CTRN,1318484,Citi Trends Inc
90710,PLBC,1168455,Plumas Bancorp
90711,UBNK,1501364,"Rockville Financial New, Inc."
90717,ALLI,847935,Allion Healthcare Inc
90718,BFIN,1303942,Bankfinancial Corp
90722,COBK,1485527,"Colonial Financial Services, Inc."
90724,EGLE,1322439,Eagle Bulk Shipping Inc.
90727,FTWR,1010286,Multiple Result Found
90729,GAIN,1321741,Multiple Result Found
90730,HBOS,1493491,Heritage Financial Group Inc
90735,LINC,1286613,Lincoln Educational Services Corp
90736,MEND,1028318,Micrus Endovascular Corp
90739,PEDH,729156,Peoples Educational Holdings
90742,SGI,1316625,Silicon Graphics International Corp
90743,NEWL,1322587,Newlead Holdings Ltd.
90746,TBSI,1479920,Tbs International Plc
90747,VLCM,1324570,Volcom Inc
90748,XNPT,1130591,Xenoport Inc
90750,GTF,858461,Multiple Result Found
90752,CIFC,1649709,Cifc Llc
90758,GENT,1308232,Gentium Spa
90778,NTS,1126216,Xfone Inc
62958,SENEB,88948,Seneca Foods Corp
90781,EGI,1271554,Entree Resources Ltd.
90785,KXM,1102706,Kobex Minerals Inc.
90789,MFB,1323531,"Maidenform Brands, Inc."
90791,TIS,1324189,Orchids Paper Products Co /De
90792,PIKE,1317577,Pike Corp
90795,JMBA,1316898,Services Acquisition Corp. International
13737,SPPP,1539190,Sprott Physical Platinum & Palladium Trust
90811,FPBI,1162245,Fpb Bancorp Inc
90813,GNK,1326200,Genco Shipping & Trading Ltd
90816,ICOP,1270907,Icop Digital Inc
90818,PSBC,1169424,Pacific State Bancorp
90822,SWSI,1323715,"Superior Well Services, Inc"
90824,UBNK,1405049,"United Financial Bancorp, Inc."
90840,CNR,1468944,Man Sang International (B.V.I.) Ltd
90847,FRZ,1268984,Reddy Ice Holdings Inc
90854,AATI,1104042,Advanced Analogic Technologies Inc
90858,BRNC,1328650,"Bronco Drilling Company, Inc."
90859,CMED,1326059,"China Medical Technologies, Inc."
90862,FSGI,1138817,First Security Group Inc/Tn
90863,HOKU,1178336,Hoku Corp
90865,KONA,1265572,Kona Grill Inc
90868,OFLX,1317945,"Omega Flex, Inc."
90871,RUTH,1324272,"Ruths Hospitality Group, Inc."
90874,TRLG,1160858,True Religion Apparel Inc
90875,UEPS,1041514,Net 1 Ueps Technologies Inc
90876,UNCA,1138804,Unica Corp
90885,EVRI,1318568,Everi Holdings Inc.
90896,CBOU,894512,Caribou Coffee Co Inc
90898,CSCX,1323115,Cardiac Science Corp
90899,GENE,1166272,Multiple Result Found
90901,IKAN,1219210,Ikanos Communications
90902,ITRN,1337117,Ituran Location & Control Ltd.
90907,SNSS,1061027,Sunesis Pharmaceuticals Inc
90909,SPCHA,892907,Sport Chalet Inc
90912,TRXI,1103025,Trx Inc/Ga
90916,BXG,778946,Bluegreen Corp
90917,XTLB,1696804,Xtl Biopharmaceuticals Ltd/Adr
90921,CSA,1332896,Cogdell Spencer Inc.
90923,EBI,1336593,Evergreen International Balanced Income Fund
90926,ALT,1326190,"Altimmune, Inc."
90939,SUF,1096560,Sulphco Inc
90941,TYN,1314104,Tortoise North American Energy Corp
90942,UPI,890846,Uroplasty Inc
90943,DHT,1331284,"Dht Holdings, Inc."
90946,ACLI,1324479,American Commercial Lines Inc.
90949,FBIZ,1521951,"First Business Financial Services, Inc."
90950,GASS,1328919,Stealthgas Inc.
90953,LEGC,1064928,Legacy Bancorp Inc
90954,SAJA,1118037,Multiple Result Found
90955,SSKN,1051514,"Strata Skin Sciences, Inc."
90956,NCIT,1334478,"Nci, Inc."
90958,PTEK,1302177,Pokertek Inc
90960,TRMA,921549,Trico Marine Services Inc
90961,WSBF,1569994,"Waterstone Financial, Inc."
90962,ACTS,1342068,"Actions Semiconductor Co., Ltd."
90964,BVA,1466292,Cordia Bancorp Inc
90966,CBEY,1205727,Cbeyond Inc
90968,EPRS,1135906,"Epirus Biopharmaceuticals, Inc."
90969,DOVR,1071625,Dover Saddlery Inc
90972,JSDA,1083522,Jones Soda Co
90973,OIIM,1095348,O2Micro International Ltd
